config,n_vlinks,scheme,n_fabrics,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"diamond-48e-4L_final_vls_2",499,cioq,8,0.1,0,9568.0,4648.515364061456,9564.333333333334,4646.109552438209,0.085499,125000,7.3670251952261685,11153,6694.084168336673,0.003181,0.099991,0.022254,0.019083,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.1,0,7955.333333333333,4071.050000000001,7951.666666666667,4068.7006666666675,0.0936,125000,6.578514571409777,9946,5993.748,0.003006,0.099994,0.022555,0.019686,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.1,0,11484.333333333334,6975.307333333331,11479.666666666666,6971.903,0.118857,125000,9.458053532582994,14357,8640.392,0.001378,0.099995,0.022144,0.016918,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,8,0.1,0,9852.333333333334,5470.41917167669,9848.0,5466.962925851703,0.107955,125000,7.511454968827462,11402,6919.507014028056,,0.09999,0.019041,0.015451,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.1,0,13717.0,8132.562,13712.5,8129.053999999998,0.110266,125000,10.870746820306556,16458,10008.69,0.001554,0.1,0.026683,0.018651,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,16,0.1,0,9525.0,7348.042000000006,9522.0,7345.834666666663,0.244916,125000,1.4824258416472715,2241,1544.818,0.050747,0.099968,0.078721,0.021406,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,16,0.1,0,10469.0,7925.090999999998,10467.0,7922.881666666671,0.237919,125000,1.5792549075346252,2389,1630.348,0.0523,0.09997,0.08068,0.021544,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,16,0.1,0,9090.0,6924.027000000005,9087.0,6921.789999999998,0.240021,125000,1.4185403220086532,2151,1453.058,0.046681,0.099966,0.075463,0.020677,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,16,0.1,0,14209.0,6307.940333333334,14206.0,6305.6856666666645,0.062838,125000,10.290183165260343,15579,10554.898,0.007676,0.099993,0.049741,0.021128,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,16,0.1,0,10664.0,5654.377000000001,10661.5,5652.117666666667,0.06789,125000,8.991188635137565,13639,9310.038,0.011426,0.099992,0.044252,0.018473,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,16,0.1,0,11754.5,6161.940333333336,11751.5,6159.646000000004,0.06867,125000,9.612611746611554,14543,10089.804,0.01061,0.099993,0.048012,0.020852,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,16,0.1,0,9648.0,5091.684333333334,9644.5,5089.137333333332,0.053632,125000,11.845534233593936,17886,12342.88,0.008175,0.099992,0.039344,0.019214,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,16,0.1,0,8561.333333333334,5086.232000000001,8558.333333333334,5083.717333333334,0.048428,125000,12.72426517368622,19264,13145.386,0.008245,0.099997,0.039068,0.020163,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,16,0.1,0,8576.666666666666,4845.615333333333,8573.333333333334,4843.107666666664,0.05778,125000,11.713716762328689,17781,12181.794,0.003136,0.099999,0.039088,0.019054,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.1,0,10290.0,5340.527000000002,10287.0,5338.135000000002,0.056633,125000,10.290183165260343,15579,10554.898,0.007676,0.099993,0.04393,0.01843,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,16,0.1,0,9902.0,5694.041333333333,9899.0,5691.646000000002,0.057594,125000,11.149514996097672,16913,11692.508,0.005587,0.099993,0.047459,0.019384,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.1,0,10441.0,5524.699666666662,10438.0,5522.329000000001,0.061715,125000,10.737678513905294,16299,11061.29,0.010282,0.100002,0.045802,0.018293,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.1,0,11861.666666666666,6571.717999999997,11857.666666666666,6568.22466666667,0.083689,125000,10.290183165260343,15579,10554.898,0.004352,0.099993,0.035708,0.018678,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,16,0.1,0,10097.333333333334,6067.933000000001,10092.666666666666,6064.550999999999,0.076039,125000,9.62278675904542,14607,10245.628,0.003321,0.099997,0.034207,0.018519,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.1,0,12499.0,6482.2406666666675,12494.0,6478.865333333333,0.087554,125000,10.857763300760045,16351,11394.954,0.00087,0.09999,0.036416,0.01956,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,16,0.1,0,10197.0,7667.849333333335,10194.0,7665.6146666666655,0.243953,125000,1.699350847976073,2569,1561.956,0.043507,0.099971,0.071693,0.021245,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,16,0.1,0,10323.0,7954.765000000003,10320.0,7952.547333333331,0.262887,125000,1.7274439012593066,2618,1547.236,0.025605,0.099967,0.070043,0.024331,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,16,0.1,0,13007.0,9377.489666666666,13004.0,9375.254666666666,0.254161,125000,2.1017234131988234,3188,1910.322,0.041157,0.099971,0.073502,0.021196,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,16,0.1,0,10755.666666666666,5233.115,10752.0,5230.842333333336,0.068504,125000,9.458053532582994,14357,8640.392,0.004537,0.099995,0.031968,0.020422,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,16,0.1,0,10652.666666666666,5112.814000000001,10649.333333333334,5110.547333333334,0.070754,125000,9.001710324961742,13592,8359.308,0.005654,0.099995,0.033677,0.022026,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,16,0.1,0,6935.5,2974.7779999999993,6932.0,2972.550000000001,0.060133,125000,5.705808513066302,8661,5228.166,0.002962,0.099984,0.021505,0.014983,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,16,0.1,0,9208.666666666666,5029.274666666667,9205.333333333334,5026.72,0.055541,125000,13.39225927413955,20329,12161.54,0.002012,0.099996,0.028544,0.019822,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,16,0.1,0,4535.333333333333,2405.381666666666,4532.666666666667,2402.8290000000006,0.056308,125000,6.235191420376606,9359,5763.344,0.000643,0.099993,0.015227,0.013344,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,16,0.1,0,5247.0,2586.036406145625,5242.333333333333,2583.485303941216,0.061269,125000,6.461617989144482,9795,6041.6573146292585,0.000163,0.099995,0.015449,0.012811,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,16,0.1,0,8470.666666666666,4330.204666666665,8467.333333333334,4327.814333333335,0.060565,125000,9.458053532582994,14357,8640.392,0.004537,0.099995,0.027789,0.01806,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,16,0.1,0,7542.333333333333,3498.084168336675,7538.666666666667,3495.6599866399447,0.061519,125000,7.3670251952261685,11153,6694.084168336673,0.003181,0.099991,0.022254,0.019083,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,16,0.1,0,6060.0,3018.8033333333324,6056.0,3016.403999999999,0.064051,125000,6.578514571409777,9946,5993.748,0.003006,0.099994,0.022555,0.019686,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,16,0.1,0,9144.666666666666,5243.348666666665,9140.666666666666,5239.927666666672,0.082062,125000,9.458053532582994,14357,8640.392,0.001378,0.099995,0.022144,0.016918,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,16,0.1,0,7382.0,4136.783567134266,7378.0,4133.347027388109,0.082308,125000,7.511454968827462,11402,6919.507014028056,,0.09999,0.019041,0.015451,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,16,0.1,0,11072.0,6138.701,11067.0,6135.205000000001,0.077461,125000,10.870746820306556,16458,10008.69,0.001554,0.1,0.026683,0.018651,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,4,0.2,0,19052.0,14697.868333333325,19049.0,14695.655000000002,0.280218,125000,2.964851683294543,4482,3090.116,0.101508,0.199966,0.157466,0.042819,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,4,0.2,0,20941.0,15851.766666666666,20938.0,15849.549000000003,0.272926,125000,3.1585098150692503,4778,3261.142,0.104614,0.199968,0.161381,0.043093,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,4,0.2,0,18182.0,13858.746333333333,18180.0,13856.535000000002,0.275215,125000,2.8370806440173064,4303,2906.636,0.093378,0.199963,0.150951,0.041362,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,4,0.2,0,59803.0,28590.149999999994,59799.0,28587.895333333337,0.259716,125000,20.580366330520686,31158,21110.29,0.015352,0.199991,0.099484,0.042257,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,4,0.2,0,41068.333333333336,24300.128666666682,41065.333333333336,24297.858666666674,0.19597,125000,17.98237727027513,27279,18620.612,0.022853,0.19999,0.088508,0.036947,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,4,0.2,0,50709.666666666664,28224.106,50706.333333333336,28221.805666666674,0.262272,125000,19.22522349322311,29087,20180.118,0.021221,0.199992,0.096027,0.041706,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,4,0.2,0,35133.0,21890.526,35130.0,21888.01233333333,0.136382,125000,23.691068467187872,35773,24686.236,0.01635,0.199989,0.07869,0.038428,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,4,0.2,0,38040.333333333336,21994.15933333334,38037.0,21991.662000000008,0.110943,125000,25.44853034737244,38529,26291.294,0.01649,0.2,0.078138,0.040326,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,4,0.2,0,40214.333333333336,21250.48699999999,40210.0,21247.975,0.135666,125000,23.427433524657378,35562,24364.114,0.006271,0.200004,0.078178,0.038108,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,4,0.2,0,39761.333333333336,23585.34233333334,39758.0,23582.956333333343,0.181913,125000,20.580366330520686,31158,21110.29,0.015352,0.199991,0.087862,0.036861,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,4,0.2,0,44094.0,25544.325,44090.0,25541.922666666687,0.161504,125000,22.299029992195344,33827,23385.508,0.011174,0.199989,0.09492,0.038768,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,4,0.2,0,41575.666666666664,24404.10399999999,41572.666666666664,24401.75666666667,0.145376,125000,21.47535702781059,32599,22123.066,0.020565,0.200007,0.091605,0.036587,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,4,0.2,0,52369.333333333336,33576.34633333332,52364.333333333336,33572.86833333334,0.380173,125000,20.580366330520686,31158,21110.29,0.008704,0.199991,0.071418,0.037357,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,4,0.2,0,45623.0,28367.683333333352,45619.0,28364.29233333334,0.255421,125000,19.24557351809084,29214,20491.776,0.006642,0.2,0.068415,0.037039,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.2,0,50896.0,32129.55666666668,50891.0,32126.161666666656,0.327111,125000,21.71552660152009,32703,22790.442,0.00174,0.199985,0.072835,0.039122,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
"2s-4e_final_vls_1",500,cioq,4,0.2,0,21421.0,16033.712333333333,21418.0,16031.473000000005,0.267306,125000,3.398701695952146,5138,3124.398,0.087027,0.199967,0.143406,0.042494,0.02561,0.058846,0.042201,0.012505,"",1,"2s-4e",1,"vlconfigs/msggen2"
"2s-4e_final_vls_2",500,cioq,4,0.2,0,22222.0,16713.995999999996,22220.0,16711.769666666667,0.290364,125000,3.454887802518613,5237,3094.98,0.051218,0.199966,0.14011,0.048671,0.014827,0.057889,0.040561,0.01409,"",1,"2s-4e",2,"vlconfigs/msggen2"
"2s-4e_final_vls_3",500,cioq,4,0.2,0,27197.0,19621.247666666663,27195.0,19619.009333333335,0.278948,125000,4.203446826397647,6376,3821.14,0.082325,0.199972,0.147026,0.042399,0.019588,0.04758,0.034982,0.010088,"",1,"2s-4e",3,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_1",500,cioq,4,0.2,0,39731.0,23172.839333333337,39728.0,23170.572000000004,0.208818,125000,18.91610706516599,28714,17281.294,0.009075,0.2,0.063938,0.040846,0.00048,0.010573,0.00338,0.002159,"",1,"3s-48e-4L",1,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_2",500,cioq,4,0.2,0,39956.666666666664,22672.29933333334,39953.333333333336,22670.014,0.216373,125000,18.003420649923484,27185,16719.04,0.011309,0.199992,0.067355,0.044052,0.000628,0.011109,0.003741,0.002447,"",1,"3s-48e-4L",2,"vlconfigs/msggen2"
"3s-48e-4L_final_vls_3",500,cioq,4,0.2,0,25062.0,12820.006333333333,25058.666666666668,12817.766000000005,0.153442,125000,11.411617026132603,17322,10456.844,0.005925,0.199981,0.043012,0.029967,0.000519,0.017526,0.003769,0.002626,"",1,"3s-48e-4L",3,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_1",500,cioq,4,0.2,0,37501.333333333336,22076.637333333347,37497.666666666664,22074.088333333326,0.13558,125000,26.7845185482791,40658,24323.57,0.004024,0.199996,0.057089,0.039644,0.00015,0.007467,0.002131,0.00148,"",1,"6s-54e-3L",1,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_2",500,cioq,4,0.2,0,16245.0,10083.135666666663,16242.0,10080.588666666674,0.121269,125000,12.470382840753212,18718,11527.194,0.001285,0.2,0.030455,0.02669,0.000103,0.016038,0.002442,0.00214,"",1,"6s-54e-3L",2,"vlconfigs/msggen2"
"6s-54e-3L_final_vls_3",499,cioq,4,0.2,0,26081.666666666668,10824.690380761524,26076.666666666668,10822.13426853708,0.129142,125000,12.923235978288965,19591,12083.801603206413,0.000327,0.199994,0.030899,0.025623,2.5e-05,0.015476,0.002391,0.001983,"",1,"6s-54e-3L",3,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_1",500,cioq,4,0.2,0,35443.0,19694.34866666666,35439.666666666664,19691.94966666668,0.184348,125000,18.91610706516599,28714,17281.294,0.009075,0.2,0.055581,0.036123,0.00048,0.010573,0.002938,0.00191,"",1,"diamond-48e-4L",1,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_2",499,cioq,4,0.2,0,28284.333333333332,15150.214428857711,28281.0,15147.819973279891,0.16664,125000,14.734050390452337,22307,13388.66132264529,0.006363,0.199992,0.044509,0.038168,0.000432,0.013574,0.003021,0.002591,"",1,"diamond-48e-4L",2,"vlconfigs/msggen2"
"diamond-48e-4L_final_vls_3",500,cioq,4,0.2,0,24199.0,13776.804000000004,24195.0,13774.403333333326,0.165474,125000,13.157029142819553,19893,11987.96,0.006012,0.2,0.045112,0.039375,0.000457,0.015201,0.003429,0.002993,"",1,"diamond-48e-4L",3,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,4,0.2,0,38105.333333333336,24136.287333333334,38100.333333333336,24132.880333333345,0.233786,125000,18.91610706516599,28714,17281.294,0.002757,0.2,0.04429,0.033838,0.000146,0.010573,0.002341,0.001789,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_2",499,cioq,4,0.2,0,30853.0,18880.303941215767,30849.0,18876.843687374756,0.229581,125000,15.022909937654925,22804,13839.519038076152,,0.199993,0.038084,0.030903,,0.013313,0.002535,0.002057,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen2"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,4,0.2,0,49016.0,29058.007666666665,49011.0,29054.529,0.35125,125000,21.74149364061311,32916,20017.888,0.003109,0.200001,0.053367,0.037302,0.000143,0.009199,0.002455,0.001716,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen2"
"2s-4e_final_vls_1",500,cioq,8,0.2,0,19052.0,14697.868333333325,19049.0,14695.655000000002,0.335642,125000,2.964851683294543,4482,3090.116,0.101508,0.199966,0.157466,0.042819,0.034243,0.067457,0.05312,0.014445,"",1,"2s-4e",1,"vlconfigs/msggen1"
"2s-4e_final_vls_2",500,cioq,8,0.2,0,20941.0,15851.766666666666,20938.0,15849.549000000003,0.274307,125000,3.1585098150692503,4778,3261.142,0.104614,0.199968,0.161381,0.043093,0.033127,0.063321,0.051102,0.013646,"",1,"2s-4e",2,"vlconfigs/msggen1"
"2s-4e_final_vls_3",500,cioq,8,0.2,0,18182.0,13858.746333333333,18180.0,13856.535000000002,0.27418,125000,2.8370806440173064,4303,2906.636,0.093378,0.199963,0.150951,0.041362,0.032919,0.070495,0.053216,0.014582,"",1,"2s-4e",3,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_1",500,cioq,8,0.2,0,33060.0,16848.177333333337,33057.0,16845.903000000002,0.089079,125000,20.580366330520686,31158,21110.29,0.015352,0.199991,0.099484,0.042257,0.000746,0.009718,0.004834,0.002053,"",1,"3s-48e-4L",1,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_2",500,cioq,8,0.2,0,26172.333333333332,14827.132333333328,26169.0,14824.862999999998,0.098757,125000,17.98237727027513,27279,18620.612,0.022853,0.19999,0.088508,0.036947,0.001271,0.011122,0.004922,0.002055,"",1,"3s-48e-4L",2,"vlconfigs/msggen1"
"3s-48e-4L_final_vls_3",500,cioq,8,0.2,0,31248.333333333332,16608.748000000003,31245.0,16606.45333333333,0.10264,125000,19.22522349322311,29087,20180.118,0.021221,0.199992,0.096027,0.041706,0.001104,0.010403,0.004995,0.002169,"",1,"3s-48e-4L",3,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_1",500,cioq,8,0.2,0,23392.333333333332,13322.951000000003,23389.0,13320.397999999997,0.078641,125000,23.691068467187872,35773,24686.236,0.01635,0.199989,0.07869,0.038428,0.00069,0.008442,0.003322,0.001622,"",1,"6s-54e-3L",1,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_2",500,cioq,8,0.2,0,25628.333333333332,13135.226666666656,25624.666666666668,13132.734666666658,0.066525,125000,25.44853034737244,38529,26291.294,0.01649,0.2,0.078138,0.040326,0.000648,0.007859,0.003071,0.001585,"",1,"6s-54e-3L",2,"vlconfigs/msggen1"
"6s-54e-3L_final_vls_3",500,cioq,8,0.2,0,23542.0,12733.262333333323,23537.666666666668,12730.73433333333,0.069266,125000,23.427433524657378,35562,24364.114,0.006271,0.200004,0.078178,0.038108,0.000268,0.008537,0.003337,0.001627,"",1,"6s-54e-3L",3,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_1",500,cioq,8,0.2,0,25147.0,14349.992999999997,25144.0,14347.59433333333,0.084057,125000,20.580366330520686,31158,21110.29,0.015352,0.199991,0.087862,0.036861,0.000746,0.009718,0.004269,0.001791,"",1,"diamond-48e-4L",1,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_2",500,cioq,8,0.2,0,27698.0,15530.383333333331,27695.0,15527.99233333333,0.088451,125000,22.299029992195344,33827,23385.508,0.011174,0.199989,0.09492,0.038768,0.000501,0.008969,0.004257,0.001739,"",1,"diamond-48e-4L",2,"vlconfigs/msggen1"
"diamond-48e-4L_final_vls_3",500,cioq,8,0.2,0,25351.0,14741.754333333345,25347.0,14739.355333333335,0.082801,125000,21.47535702781059,32599,22123.066,0.020565,0.200007,0.091605,0.036587,0.000958,0.009313,0.004266,0.001704,"",1,"diamond-48e-4L",3,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_1",500,cioq,8,0.2,0,30531.666666666668,18351.363333333327,30526.666666666668,18347.896666666657,0.148996,125000,20.580366330520686,31158,21110.29,0.008704,0.199991,0.071418,0.037357,0.000423,0.009718,0.00347,0.001815,"",1,"double_reserve_mod-48e-6L",1,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_2",500,cioq,8,0.2,0,26649.333333333332,16290.28066666667,26644.666666666668,16286.862000000006,0.119563,125000,19.24557351809084,29214,20491.776,0.006642,0.2,0.068415,0.037039,0.000345,0.010392,0.003555,0.001925,"",1,"double_reserve_mod-48e-6L",2,"vlconfigs/msggen1"
"double_reserve_mod-48e-6L_final_vls_3",500,cioq,8,0.2,0,30224.0,17748.595999999994,30219.0,17745.224999999995,0.119039,125000,21.71552660152009,32703,22790.442,0.00174,0.199985,0.072835,0.039122,8e-05,0.00921,0.003354,0.001802,"",1,"double_reserve_mod-48e-6L",3,"vlconfigs/msggen1"
