config,n_vlinks,scheme,cell_size,voq_dur_spec,voq_length,voq_dur,bw,jitdef,delays_max,delays_mean,jitters_max,jitters_mean,time,rate,size_factor,smax_max,smax_mean,bw_min,bw_max,bw_mean,bw_var,bw_min_orig,bw_max_orig,bw_mean_orig,bw_var_orig,error,times_calc,topology,config_id,config_dir
"2s4e2L_final_vls_2",100,voqa,256,16.0,782,16.01536,0.15,0,77537.0,64877.50833333334,77439.0,64794.71166666667,0.008143333333333334,12500,1.1696727255713852,1706,1036.24,0.027206,0.149951,0.092378,0.041985,0.023271,0.128241,0.079006,0.035905,"",3,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,voqa,256,16.0,782,16.01536,0.15,0,77743.0,63359.42,77646.0,63278.6,0.010051333333333334,12500,1.557810341783589,2332,1420.95,0.033313,0.14994,0.075787,0.035563,0.021394,0.096289,0.048668,0.022837,"",3,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,voqa,256,16.0,782,16.01536,0.15,0,79014.0,63529.89333333334,78917.0,63448.030000000006,0.012796333333333333,12500,1.2961090805402182,1959,1215.43,0.030945,0.149912,0.084185,0.045237,0.023884,0.115731,0.064985,0.034924,"",3,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,voqa,256,16.0,782,16.01536,0.15,0,77631.0,63345.323333333334,77534.0,63262.866666666676,0.010605000000000002,12500,1.4988908207926135,2258,1340.48,0.038268,0.149949,0.075033,0.033029,0.025543,0.100074,0.050075,0.022042,"",3,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,voqa,256,16.0,782,16.01536,0.15,0,78046.0,62679.67333333335,77949.0,62598.55000000001,0.017128666666666667,12500,0.9967241001242583,1510,898.72,0.025942,0.149955,0.090922,0.044347,0.026042,0.150493,0.091258,0.044502,"",3,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,voqa,256,16.0,782,16.01536,0.15,0,82082.0,70262.13999999998,81985.0,70177.24166666667,0.014316666666666667,12500,1.8748359518542128,2817,1713.18,0.05044,0.149944,0.103458,0.032676,0.026911,0.080007,0.055201,0.017436,"",3,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,voqa,256,16.0,782,16.01536,0.15,0,76344.0,61173.53333333333,76247.0,61093.41,0.015873,12500,0.6992159458527172,1028,671.28,0.030394,0.149899,0.081708,0.036642,0.043497,0.214526,0.116941,0.052435,"",3,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,voqa,256,16.0,782,16.01536,0.15,0,81584.0,65155.04166666667,81487.0,65073.03333333331,0.052464000000000004,12500,1.31338160740397,1992,1123.49,0.022101,0.149918,0.087515,0.041396,0.016837,0.114209,0.066668,0.031535,"",3,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,voqa,256,16.0,782,16.01536,0.15,0,78290.0,61819.26666666667,78193.0,61736.919999999984,0.023959333333333332,12500,0.5043763050736894,762,489.6,0.020954,0.149926,0.070056,0.050732,0.041594,0.297397,0.138992,0.100616,"",3,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,voqa,256,16.0,782,16.01536,0.15,0,110222.0,67554.50277777777,110078.0,67466.65833333335,0.04400966666666667,12500,0.9133977177235693,1370,843.5766666666667,0.013147,0.149881,0.074226,0.03381,0.014404,0.164222,0.081315,0.037044,"",3,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,voqa,256,16.0,782,16.01536,0.15,0,100117.0,67900.88833333334,99989.0,67814.44333333336,0.018328666666666663,12500,1.2636154565442645,1914,1200.9733333333334,0.028431,0.14995,0.075908,0.033172,0.02251,0.118707,0.060095,0.026261,"",3,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,voqa,256,16.0,782,16.01536,0.15,0,101306.0,65675.63722222221,101178.0,65590.56500000002,0.022122000000000003,12500,1.0918222513374822,1656,1011.7166666666667,0.027774,0.149929,0.069197,0.030358,0.025452,0.137385,0.063409,0.027817,"",3,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,voqa,256,16.0,782,16.01536,0.15,0,99037.66666666667,66547.8288740245,98909.33333333333,66460.47937569677,0.020572666666666666,12500,0.9679979865641878,1469,888.4882943143813,0.017843,0.149899,0.061792,0.028373,0.018443,0.154959,0.063874,0.029331,"",3,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,voqa,256,16.0,782,16.01536,0.15,0,109550.0,64716.39833333331,109406.0,64629.44555555556,0.017481666666666666,12500,0.7027439809978028,1065,638.5166666666667,0.013386,0.149943,0.057574,0.03906,0.019062,0.213449,0.081979,0.055606,"",3,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,voqa,256,16.0,782,16.01536,0.15,0,,,,,,12500,1.6844847722576586,0,0,0.019243,0.149951,0.055678,0.031293,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,voqa,256,16.0,782,16.01536,0.15,0,,,,,,12500,1.2112892154883514,0,0,0.026688,0.149962,0.060998,0.034667,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,voqa,256,16.0,782,16.01536,0.15,0,,,,,,12500,0.8815336334465613,0,0,0.009764,0.14994,0.049517,0.033486,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,voqa,256,16.0,782,16.01536,0.15,0,,,,,,12500,0.9856230451809604,0,0,0.013131,0.149947,0.057245,0.036593,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,voqa,256,16.0,782,16.01536,0.15,0,,,,,,12500,1.3521553356049543,0,0,0.007088,0.149923,0.051844,0.035203,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,voqa,256,16.0,782,16.01536,0.15,0,113578.66666666667,83553.56166666665,113435.66666666667,83449.00333333333,0.009151,12500,1.6844847722576586,2557,1540.09,0.02742,0.149951,0.063624,0.035693,0.016283,0.089048,0.037782,0.021196,"",3,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,voqa,256,16.0,782,16.01536,0.15,0,111953.33333333333,82463.58080808082,111809.66666666667,82358.38215488216,0.013516,12500,0.8628078066850349,1309,778.4545454545455,0.013779,0.149934,0.057261,0.03728,0.015978,0.173851,0.066397,0.043227,"",3,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,voqa,256,16.0,782,16.01536,0.15,0,114221.0,85610.54166666664,114077.66666666667,85502.785,0.012555666666666666,12500,1.4536433146943957,2177,1327.39,0.011551,0.149951,0.058148,0.034872,0.007951,0.103189,0.040016,0.023998,"",3,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,voqa,256,16.0,782,16.01536,0.15,0,125634.0,81583.13166666667,125467.5,81477.975,0.009074666666666667,12500,0.6961138285332417,1000,615.28,0.009516,0.149909,0.051552,0.033077,0.013679,0.215482,0.074108,0.047544,"",3,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,voqa,256,16.0,782,16.01536,0.15,0,112018.33333333333,82767.10714285717,111875.0,82662.56292517006,0.013354999999999999,12500,1.1380362047251262,1720,1087.3469387755101,0.028261,0.149948,0.064512,0.037102,0.024846,0.131806,0.056708,0.032613,"",3,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,147394.0,122977.335,147296.0,122895.86,0.010184333333333333,12500,0.9870044415199868,1491,1062.63,0.047487,0.149934,0.089531,0.033965,0.048128,0.151975,0.090752,0.034429,"",3,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,149206.0,125377.07333333332,149108.0,125294.59499999999,0.008823333333333334,12500,1.0410232564595494,1579,1112.7,0.054783,0.149934,0.092189,0.034511,0.052638,0.144089,0.088595,0.033166,"",3,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,148372.0,122161.725,148275.0,122080.5,0.01695333333333333,12500,1.0228644295485076,1511,1074.29,0.04188,0.149929,0.086074,0.033621,0.040967,0.146647,0.084191,0.032885,"",3,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,148881.0,119527.59000000003,148784.0,119448.25166666666,0.012300333333333335,12500,1.0558472822490954,1594,1108.32,0.048786,0.149934,0.086035,0.034726,0.046228,0.142066,0.081524,0.032904,"",3,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,voqa,256,32.0,1563,32.01024,0.15,0,149853.0,127227.215,149756.0,127143.61833333335,0.010851666666666667,12500,1.1291609581307118,1710,1194.84,0.040506,0.149924,0.093821,0.033091,0.03589,0.132842,0.083127,0.029319,"",3,"2s4e2L",5,"exp-msggen1"
"2s4e_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,151080.0,125611.24833333335,150983.0,125529.72166666666,0.011782666666666665,12500,0.9870044415199868,1491,1062.63,0.056815,0.149934,0.107437,0.031156,0.057591,0.151975,0.108902,0.031581,"",3,"2s4e",1,"exp-msggen1"
"2s4e_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,152994.0,128314.02333333335,152897.0,128231.515,0.026633000000000004,12500,1.0410232564595494,1579,1112.7,0.059333,0.149934,0.110627,0.033832,0.057024,0.144089,0.106314,0.032513,"",3,"2s4e",2,"exp-msggen1"
"2s4e_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,151897.0,124516.76166666667,151800.0,124435.52666666666,0.024749000000000004,12500,1.0228644295485076,1511,1074.29,0.05993,0.149929,0.103288,0.028929,0.058619,0.146647,0.101029,0.028297,"",3,"2s4e",3,"exp-msggen1"
"2s4e_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,152383.0,121886.56333333334,152286.0,121807.15,0.02065233333333333,12500,1.0558472822490954,1594,1108.32,0.058616,0.149934,0.103242,0.032678,0.055539,0.142066,0.097829,0.030964,"",3,"2s4e",4,"exp-msggen1"
"2s4e_final_vls_5",100,voqa,256,32.0,1563,32.01024,0.15,0,153564.0,129707.67000000001,153467.0,129624.09,0.025753666666666664,12500,1.09546623042767,1659,1159.11,0.039291,0.149925,0.109217,0.03523,0.03589,0.136928,0.099752,0.032176,"",3,"2s4e",5,"exp-msggen1"
"3s12e_final_vls_1",300,voqa,256,32.0,1563,32.01024,0.15,0,198294.0,133863.99999999994,198165.33333333334,133776.50500000003,0.041174666666666665,12500,0.8639358614016495,1309,917.17,0.037504,0.149914,0.086774,0.031843,0.043434,0.173624,0.100495,0.036879,"",3,"3s12e",1,"exp-msggen1"
"3s12e_final_vls_2",300,voqa,256,32.0,1563,32.01024,0.15,0,196945.0,133005.0305555555,196817.0,132917.76444444444,0.018798333333333334,12500,0.8137844230810963,1235,834.9866666666667,0.038421,0.149916,0.08241,0.030386,0.047234,0.184324,0.101328,0.037362,"",3,"3s12e",2,"exp-msggen1"
"3s12e_final_vls_3",300,voqa,256,32.0,1563,32.01024,0.15,0,196694.0,134110.22888888884,196566.0,134022.38222222228,0.019828000000000002,12500,0.8317114959162965,1262,875.8233333333334,0.044998,0.149909,0.085364,0.030375,0.054129,0.180351,0.102693,0.036543,"",3,"3s12e",3,"exp-msggen1"
"3s12e_final_vls_4",300,voqa,256,32.0,1563,32.01024,0.15,0,196471.0,132860.26222222223,196343.33333333334,132773.20166666666,0.024539333333333333,12500,0.8054945468019181,1222,850.1633333333333,0.034489,0.149902,0.084147,0.03124,0.042844,0.186221,0.104532,0.03881,"",3,"3s12e",4,"exp-msggen1"
"3s12e_final_vls_5",300,voqa,256,32.0,1563,32.01024,0.15,0,197500.33333333334,136170.92833333332,197372.33333333334,136081.93388888892,0.019151666666666668,12500,0.8541654803257218,1294,891.2833333333333,0.046459,0.149927,0.087598,0.030526,0.054415,0.17561,0.102609,0.035757,"",3,"3s12e",5,"exp-msggen1"
"double_reserve_alt_final_vls_1",95,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.9486825961015469,0,0,0.015201,0.149922,0.05648,0.032461,0.01603,0.158114,0.059565,0.034234,"other",0,"double_reserve_alt",1,"exp-msggen1"
"double_reserve_alt_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.8427297702718646,0,0,0.021226,0.149905,0.060552,0.033701,0.025204,0.177993,0.071894,0.040013,"other",0,"double_reserve_alt",2,"exp-msggen1"
"double_reserve_alt_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.7375864205422735,0,0,0.019267,0.149907,0.055566,0.030671,0.026137,0.203366,0.07538,0.041606,"other",0,"double_reserve_alt",3,"exp-msggen1"
"double_reserve_alt_final_vls_4",99,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.9827945435246942,0,0,0.019081,0.149921,0.063839,0.035388,0.019424,0.152626,0.06499,0.036025,"other",0,"double_reserve_alt",4,"exp-msggen1"
"double_reserve_alt_final_vls_5",99,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.9417910354050643,0,0,0.020077,0.149907,0.060469,0.033739,0.021325,0.159271,0.06424,0.035844,"other",0,"double_reserve_alt",5,"exp-msggen1"
"rhomb_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,223223.66666666666,165270.45666666667,223080.0,165163.98500000002,0.011665,12500,0.864368981830964,1290,866.73,0.021538,0.149909,0.062572,0.036108,0.024933,0.173537,0.072433,0.041798,"",3,"rhomb",1,"exp-msggen1"
"rhomb_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,221468.33333333334,163435.52166666667,221325.0,163330.74833333332,0.012519999999999998,12500,0.7359398688064527,1112,800.44,0.029486,0.149918,0.068539,0.037275,0.040087,0.203821,0.093191,0.050683,"",3,"rhomb",2,"exp-msggen1"
"rhomb_final_vls_3",99,voqa,256,32.0,1563,32.01024,0.15,0,221736.33333333334,159894.80134680137,221593.0,159791.9814814815,0.0073093333333333335,12500,0.9462289621760742,1435,1000.6060606060606,0.038062,0.149929,0.069623,0.038238,0.040248,0.158524,0.073618,0.040432,"",3,"rhomb",3,"exp-msggen1"
"rhomb_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,217836.0,158679.62000000002,217692.33333333334,158576.2383333333,0.010021333333333332,12500,0.9113554893978979,1371,949.17,0.032559,0.149921,0.061414,0.034134,0.035742,0.16459,0.067425,0.037474,"",3,"rhomb",4,"exp-msggen1"
"rhomb_final_vls_5",100,voqa,256,32.0,1563,32.01024,0.15,0,228303.0,164961.72666666663,228159.0,164855.78499999997,0.012749333333333335,12500,0.8998686191815994,1356,940.65,0.029653,0.149928,0.066181,0.036401,0.032967,0.166691,0.073582,0.040471,"",3,"rhomb",5,"exp-msggen1"
"2s4e2L_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,150432.0,126234.94833333333,150335.0,126151.41166666667,0.007030000000000001,12500,1.9541427826993225,2888,1787.27,0.035341,0.149954,0.088045,0.035251,0.01809,0.07676,0.045069,0.018045,"",3,"2s4e2L",1,"exp-msggen2"
"2s4e2L_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,150322.0,125441.42000000001,150225.0,125358.58000000002,0.011936666666666667,12500,1.1696727255713852,1706,1036.24,0.027206,0.149951,0.092378,0.041985,0.023271,0.128241,0.079006,0.035905,"",3,"2s4e2L",2,"exp-msggen2"
"2s4e2L_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,148128.0,120399.42166666666,148031.0,120318.64666666668,0.012273000000000001,12500,1.557810341783589,2332,1420.95,0.033313,0.14994,0.075787,0.035563,0.021394,0.096289,0.048668,0.022837,"",3,"2s4e2L",3,"exp-msggen2"
"2s4e2L_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,152210.0,122338.47499999998,152113.0,122256.60333333332,0.014903333333333333,12500,1.2961090805402182,1959,1215.43,0.030945,0.149912,0.084185,0.045237,0.023884,0.115731,0.064985,0.034924,"",3,"2s4e2L",4,"exp-msggen2"
"2s4e2L_final_vls_5",100,voqa,256,32.0,1563,32.01024,0.15,0,147755.0,121341.66666666669,147658.0,121259.17500000002,0.019768666666666667,12500,1.4988908207926135,2258,1340.48,0.038268,0.149949,0.075033,0.033029,0.025543,0.100074,0.050075,0.022042,"",3,"2s4e2L",5,"exp-msggen2"
"2s4e_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,151385.0,121044.23,151288.0,120963.04,0.020592666666666665,12500,0.9967241001242583,1510,898.72,0.025942,0.149955,0.090922,0.044347,0.026042,0.150493,0.091258,0.044502,"",3,"2s4e",1,"exp-msggen2"
"2s4e_final_vls_2",100,voqa,256,32.0,1563,32.01024,0.15,0,153258.0,130838.515,153161.0,130753.59333333334,0.017774333333333333,12500,1.8748359518542128,2817,1713.18,0.05044,0.149944,0.103458,0.032676,0.026911,0.080007,0.055201,0.017436,"",3,"2s4e",2,"exp-msggen2"
"2s4e_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,147810.0,118635.33666666666,147712.0,118555.19499999996,0.014816333333333334,12500,0.6992159458527172,1028,671.28,0.030394,0.149899,0.081708,0.036642,0.043497,0.214526,0.116941,0.052435,"",3,"2s4e",3,"exp-msggen2"
"2s4e_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,154841.0,124190.005,154744.0,124107.95666666667,0.012151666666666667,12500,1.31338160740397,1992,1123.49,0.022101,0.149918,0.087515,0.041396,0.016837,0.114209,0.066668,0.031535,"",3,"2s4e",4,"exp-msggen2"
"2s4e_final_vls_5",100,voqa,256,32.0,1563,32.01024,0.15,0,152527.0,120533.36166666666,152430.0,120451.02333333332,0.009533,12500,0.5043763050736894,762,489.6,0.020954,0.149926,0.070056,0.050732,0.041594,0.297397,0.138992,0.100616,"",3,"2s4e",5,"exp-msggen2"
"3s12e_final_vls_1",300,voqa,256,32.0,1563,32.01024,0.15,0,213502.0,130407.03333333341,213359.0,130319.16222222219,0.017180333333333336,12500,0.9133977177235693,1370,843.5766666666667,0.013147,0.149881,0.074226,0.03381,0.014404,0.164222,0.081315,0.037044,"",3,"3s12e",1,"exp-msggen2"
"3s12e_final_vls_2",300,voqa,256,32.0,1563,32.01024,0.15,0,192304.0,129623.48055555555,192176.33333333334,129537.03500000008,0.018658,12500,1.2636154565442645,1914,1200.9733333333334,0.028431,0.14995,0.075908,0.033172,0.02251,0.118707,0.060095,0.026261,"",3,"3s12e",2,"exp-msggen2"
"3s12e_final_vls_3",300,voqa,256,32.0,1563,32.01024,0.15,0,195493.33333333334,126566.5211111111,195365.33333333334,126481.42222222222,0.017989666666666668,12500,1.0918222513374822,1656,1011.7166666666667,0.027774,0.149929,0.069197,0.030358,0.025452,0.137385,0.063409,0.027817,"",3,"3s12e",3,"exp-msggen2"
"3s12e_final_vls_4",299,voqa,256,32.0,1563,32.01024,0.15,0,190659.0,128177.23355629886,190531.33333333334,128089.88740245263,0.024409666666666663,12500,0.9679979865641878,1469,888.4882943143813,0.017843,0.149899,0.061792,0.028373,0.018443,0.154959,0.063874,0.029331,"",3,"3s12e",4,"exp-msggen2"
"3s12e_final_vls_5",300,voqa,256,32.0,1563,32.01024,0.15,0,213342.0,125880.37277777777,213199.0,125793.37666666665,0.021778333333333334,12500,0.7027439809978028,1065,638.5166666666667,0.013386,0.149943,0.057574,0.03906,0.019062,0.213449,0.081979,0.055606,"",3,"3s12e",5,"exp-msggen2"
"double_reserve_alt_final_vls_1",99,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,1.6844847722576586,0,0,0.019243,0.149951,0.055678,0.031293,0.011429,0.089048,0.033064,0.018583,"other",0,"double_reserve_alt",1,"exp-msggen2"
"double_reserve_alt_final_vls_2",97,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,1.2112892154883514,0,0,0.026688,0.149962,0.060998,0.034667,0.02204,0.123835,0.050375,0.028628,"other",0,"double_reserve_alt",2,"exp-msggen2"
"double_reserve_alt_final_vls_3",98,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.8815336334465613,0,0,0.009764,0.14994,0.049517,0.033486,0.011081,0.170158,0.056201,0.038003,"other",0,"double_reserve_alt",3,"exp-msggen2"
"double_reserve_alt_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,0.9856230451809604,0,0,0.013131,0.149947,0.057245,0.036593,0.013327,0.152188,0.058102,0.037138,"other",0,"double_reserve_alt",4,"exp-msggen2"
"double_reserve_alt_final_vls_5",98,voqa,256,32.0,1563,32.01024,0.15,0,,,,,,12500,1.3521553356049543,0,0,0.007088,0.149923,0.051844,0.035203,0.005244,0.110934,0.03836,0.026049,"other",0,"double_reserve_alt",5,"exp-msggen2"
"rhomb_final_vls_1",100,voqa,256,32.0,1563,32.01024,0.15,0,219582.33333333334,161227.88333333336,219439.33333333334,161123.39499999996,0.013905,12500,1.6844847722576586,2557,1540.09,0.02742,0.149951,0.063624,0.035693,0.016283,0.089048,0.037782,0.021196,"",3,"rhomb",1,"exp-msggen2"
"rhomb_final_vls_2",99,voqa,256,32.0,1563,32.01024,0.15,0,219732.66666666666,161434.52693602693,219589.33333333334,161329.3164983165,0.008329333333333334,12500,0.8628078066850349,1309,778.4545454545455,0.013779,0.149934,0.057261,0.03728,0.015978,0.173851,0.066397,0.043227,"",3,"rhomb",2,"exp-msggen2"
"rhomb_final_vls_3",100,voqa,256,32.0,1563,32.01024,0.15,0,220553.0,165304.08,220409.66666666666,165196.24000000002,0.01005,12500,1.4536433146943957,2177,1327.39,0.011551,0.149951,0.058148,0.034872,0.007951,0.103189,0.040016,0.023998,"",3,"rhomb",3,"exp-msggen2"
"rhomb_final_vls_4",100,voqa,256,32.0,1563,32.01024,0.15,0,246742.0,160283.2383333333,246576.0,160178.07499999998,0.022762333333333332,12500,0.6961138285332417,1000,615.28,0.009516,0.149909,0.051552,0.033077,0.013679,0.215482,0.074108,0.047544,"",3,"rhomb",4,"exp-msggen2"
"rhomb_final_vls_5",98,voqa,256,32.0,1563,32.01024,0.15,0,218275.66666666666,161247.3826530612,218132.0,161142.83843537417,0.016764333333333332,12500,1.1380362047251262,1720,1087.3469387755101,0.028261,0.149948,0.064512,0.037102,0.024846,0.131806,0.056708,0.032613,"",3,"rhomb",5,"exp-msggen2"
"2s4e2L_final_vls_1",100,voqa,256,64.0,3125,64.0,0.15,0,289486.0,241649.03,289389.0,241567.52166666673,0.020218,12500,0.9870044415199868,1491,1062.63,0.047487,0.149934,0.089531,0.033965,0.048128,0.151975,0.090752,0.034429,"",3,"2s4e2L",1,"exp-msggen1"
"2s4e2L_final_vls_2",100,voqa,256,64.0,3125,64.0,0.15,0,292258.0,246195.3516666667,292161.0,246112.84666666665,0.030433666666666664,12500,1.0410232564595494,1579,1112.7,0.054783,0.149934,0.092189,0.034511,0.052638,0.144089,0.088595,0.033166,"",3,"2s4e2L",2,"exp-msggen1"
"2s4e2L_final_vls_3",100,voqa,256,64.0,3125,64.0,0.15,0,291036.0,240022.63333333333,290939.0,239941.44499999995,0.014457666666666667,12500,1.0228644295485076,1511,1074.29,0.04188,0.149929,0.086074,0.033621,0.040967,0.146647,0.084191,0.032885,"",3,"2s4e2L",3,"exp-msggen1"
"2s4e2L_final_vls_4",100,voqa,256,64.0,3125,64.0,0.15,0,292446.0,234789.98833333337,292349.0,234710.63333333327,0.016542333333333336,12500,1.0558472822490954,1594,1108.32,0.048786,0.149934,0.086035,0.034726,0.046228,0.142066,0.081524,0.032904,"",3,"2s4e2L",4,"exp-msggen1"
"2s4e2L_final_vls_5",100,voqa,256,64.0,3125,64.0,0.15,0,293643.0,249665.60499999995,293546.0,249582.03833333327,0.017444666666666667,12500,1.1291609581307118,1710,1194.84,0.040506,0.149924,0.093821,0.033091,0.03589,0.132842,0.083127,0.029319,"",3,"2s4e2L",5,"exp-msggen1"
